gene,symbol,outcome,mr_b,mr_p,padj,gwas_min_p,eqtl_F_max,nsnp,pp4,strong
ENSG00000113070,HBEGF,cad,0.222790938070865,0.0011540500847815,0.03455791202856929,8.079e-05,17.565,3464.0,0.305636141410405,False
ENSG00000113163,COL4A3BP,cad,-0.633860923656617,0.00015741531899,0.008161678358799539,1.562e-07,8.3301,5337.0,0.312569151377509,False
ENSG00000113441,LNPEP,cad,0.106564394256784,4.38482803817187e-05,0.0030784010432581745,2.79e-06,35.9829,6184.0,0.767712128508032,False
ENSG00000135074,ADAM19,cad,-0.201909372101374,6.56299336290316e-05,0.004223631649731494,5.723e-07,41.7363,6481.0,0.418576410975431,False
ENSG00000153922,CHD1,cad,-0.844539356102244,0.0011540500847815,0.03455791202856929,0.001102,7.073,5703.0,0.448666015482574,False
ENSG00000164308,ERAP2,cad,0.0241830944895488,2.97412471748169e-05,0.0022611052839175564,2.79e-06,163.657,6040.0,0.741665572232481,False
ENSG00000170464,DNAJC18,cad,-0.124812178750364,0.0002037784595615,0.009739548329465438,2.185e-05,33.153,3011.0,0.737251745137204,False
ENSG00000170469,SPATA24,cad,-0.157154242904802,0.0008408569461478,0.027913787264313733,2.185e-05,21.1582,3057.0,0.36998668794364,False
ENSG00000172548,NIPAL4,cad,0.259430453752882,1.54597429064604e-05,0.0013188419050377527,5.723e-07,15.9027,6507.0,0.582891923874978,False
ENSG00000197536,C5orf56,cad,0.371837660066517,0.0002457327799303,0.011197630682972956,4.741e-10,10.1117,4051.0,0.0033813225540895,False
ENSG00000202533,Y_RNA,cad,0.132534728172541,0.0004006086150621,0.016282909165668127,4.741e-10,12.4806,4037.0,0.0014438452210877,False
ENSG00000228672,PROB1,cad,0.267844045969104,0.0007438599767603,0.02544209193240998,2.185e-05,10.7897,3070.0,0.359213841792451,False
ENSG00000233006,AC034220.3,cad,-0.0552693317263103,0.0007326794862781,0.025118238556445238,4.741e-10,27.6467,3869.0,0.0007761175345282,False
ENSG00000234292,RP11-213H15.1,cad,-0.347822555921246,0.0013742758758317,0.03848234718717278,0.0006576,13.5941,4430.0,0.39252453910644,False
ENSG00000245556,CTD-2037K23.2,cad,0.0900678458235267,6.33424836662398e-05,0.004094380012487827,9.026e-06,20.7516,5439.0,0.811992511905522,True
ENSG00000248677,CTD-2044J15.1,cad,0.245261592940675,0.0009908800950798,0.03167578134010001,1.26e-06,7.4146,7029.0,0.861921688363935,True
ENSG00000249572,CTD-2203K17.1,cad,0.0395456874065155,0.0014773083226655,0.04059278093346607,0.0002208,36.2518,5600.0,0.320736014795674,False
ENSG00000250786,CTD-2001E22.2,cad,-0.334877603762113,8.45482701607357e-08,1.8243776001006984e-05,3.752e-13,12.7532,6630.0,0.0005804264005119,False
ENSG00000251405,CTB-109A12.1,cad,0.130711694370387,1.54597429064604e-05,0.0013188419050377527,5.723e-07,14.2105,6427.0,0.644863253796548,False
ENSG00000253519,AC106801.1,cad,-0.278224986350473,2.43935236988321e-05,0.001966627325455843,5.723e-07,6.1205,6391.0,0.553638244086766,False
ENSG00000260686,CTB-36H16.2,cad,0.120577446748851,0.0001629261540508,0.008388124415394346,6.029e-08,14.0249,5222.0,0.0353321562993032,False
ENSG00000269071,AC138517.1,cad,-0.284080449518179,0.0014350845796889,0.039580819619878256,0.0001316,4.7297,2810.0,0.22130777241711,False
ENSG00000007866,TEAD3,cad,0.622803557333085,0.0008581206663936,0.02798045452887398,2.151e-11,5.412,5085.0,0.0011984260150164,False
ENSG00000025039,RRAGD,cad,0.0943453312349334,0.0013215080942384,0.03757846563325589,3.15e-06,59.29,5115.0,0.0175468145731963,False
ENSG00000083099,LYRM2,cad,0.291163359217716,0.0011540500847815,0.03455791202856929,3.15e-06,11.1264,5095.0,0.191281304993379,False
ENSG00000085511,MAP3K4,cad,-0.534499023424525,0.0001278787287495,0.00713825274635943,9.78e-154,7.5263,6453.0,9.89128020660379e-10,False
ENSG00000112242,E2F3,cad,0.288001833225413,0.000450180765695,0.01782893834786668,9.404e-05,8.2918,5962.0,0.616085234208199,False
ENSG00000118513,MYB,cad,0.714536481921476,0.0004520115222113,0.01782893834786668,1.983e-05,5.669,4709.0,0.812564047232375,True
ENSG00000124562,SNRPC,cad,-0.129979548238451,1.98415277711095e-05,0.0016636270684885126,2.151e-11,34.6124,5891.0,0.0002854356867473,False
ENSG00000124733,MEA1,cad,-0.905516044449566,0.0009633387507881,0.03093013017574134,3.995e-12,11.4607,4901.0,1.78773292711869e-05,False
ENSG00000137310,TCF19,cad,0.0995831753662331,0.0003423440502541,0.014476121756133744,3.878e-12,47.7699,2566.0,0.0003785256463026,False
ENSG00000146143,PRIM2,cad,0.958795323523293,1.67219325159534e-06,0.00023592395750633103,3.243e-13,5.6663,3246.0,4.52071061351906e-05,False
ENSG00000146215,CRIP3,cad,0.156790915747798,0.0001515830536417,0.0079434933788738,3.995e-12,21.9613,4798.0,1.85857061787119e-05,False
ENSG00000168477,TNXB,cad,0.0901165605697749,5.73303143758388e-07,9.781484916705614e-05,3.878e-12,23.9271,4017.0,0.0078902139233275,False
ENSG00000186577,C6orf1,cad,0.548558026463463,0.0013977176646254,0.03879660625980665,2.151e-11,8.4116,6036.0,7.12446677652831e-06,False
ENSG00000196821,C6orf106,cad,0.242204302524552,3.5874269804369504e-09,1.2241468856732876e-06,2.151e-11,41.0453,6180.0,0.894115644262981,True
ENSG00000204421,LY6G6C,cad,-0.494118928884655,9.83053974484998e-05,0.005863557303909909,3.878e-12,6.1179,3500.0,0.0014565251559607,False
ENSG00000204439,C6orf47,cad,-1.4139744169438,7.58515721081567e-05,0.004736043053374397,3.878e-12,5.8254,3383.0,0.0003090919614268,False
ENSG00000213071,LPAL2,cad,0.874437218973909,9.60294751681248e-06,0.0008917977779379083,9.78e-154,4.862,6218.0,0.0122750551413508,False
ENSG00000232810,TNF,cad,-0.117023552574689,2.22150336074601e-05,0.0018262011312137698,3.878e-12,24.4834,2714.0,0.0002760294502964,False
ENSG00000234745,HLA-B,cad,-0.0457933422560628,0.00103348096788,0.03225853642365851,3.878e-12,39.9019,2556.0,8.24744516135632e-06,False
ENSG00000241106,HLA-DOB,cad,-0.0584675477781736,0.000631038661785,0.02269419187345908,3.878e-12,44.5045,4165.0,2.80509982802726e-05,False
ENSG00000005471,ABCB4,cad,0.189500188684969,0.000981507123354,0.031444659434439394,0.000137,21.94,4249.0,0.416124536131551,False
ENSG00000059377,TBXAS1,cad,0.122469267198842,3.81108273504864e-05,0.002727805705920424,6.531e-09,34.9783,5010.0,0.142794441724335,False
ENSG00000105856,HBP1,cad,-0.262634650059081,9.27872406279677e-06,0.0008747523871177268,4.533e-08,17.9671,5012.0,0.164102994213056,False
ENSG00000106049,HIBADH,cad,-0.100094163207385,0.0001997770484639,0.0097063861990424,3.482e-05,42.8394,5494.0,0.032560816544174,False
ENSG00000106392,C1GALT1,cad,0.137512661911122,0.0001392346985447,0.007532296243138853,2.104e-08,61.0746,7540.0,0.0003054600858218,False
ENSG00000128607,KLHDC10,cad,0.0807362303296275,0.0007266792620716,0.025088387793827265,1.368e-23,41.1767,4944.0,7.21108866617236e-17,False
ENSG00000146731,CCT6A,cad,0.134735076197447,0.0001264184637368,0.0071070425992722855,2.322e-06,30.3294,5620.0,0.732547861236727,False
ENSG00000146833,TRIM4,cad,0.0675601010213995,5.0812825816106e-06,0.0005482180832350908,1.698e-06,96.4603,3453.0,0.0155931572050847,False
ENSG00000146963,LUC7L2,cad,0.61730824738842,0.0012003119920289,0.035365818994056324,6.531e-09,5.5844,5346.0,0.0061451784893366,False
ENSG00000158604,TMED4,cad,0.113163692545077,1.90399083840793e-05,0.0016055895156298595,3.64e-08,40.4388,5431.0,0.366412052885829,False
ENSG00000160917,CPSF4,cad,0.505315603021593,0.001229769423038,0.03552048571700112,1.698e-06,13.534,3968.0,0.168533114105229,False
ENSG00000164535,DAGLB,cad,-0.0956196689856533,1.58665630395119e-06,0.00022602920337743508,2.104e-08,71.7034,7086.0,0.963521272162061,True
ENSG00000164597,COG5,cad,0.117965507724995,0.0001167074355909,0.006663222577530255,4.533e-08,117.5591,5165.0,0.039801451928643,False
ENSG00000173852,DPY19L1,cad,0.0822448207443986,9.90704967034961e-05,0.005885268818341694,8.336e-08,66.6796,5754.0,0.0005656069916746,False
ENSG00000181444,ZNF467,cad,-0.0805583721269747,0.0010651520025723,0.03283398179357848,0.0002817,60.7949,5027.0,0.156398479156521,False
ENSG00000197093,GAL3ST4,cad,0.136548377617002,0.0008265418460429,0.027563292061335162,1.698e-06,27.8959,3563.0,0.122430185798413,False
ENSG00000213420,GPC2,cad,0.380901587902451,8.8315972998444e-05,0.005354794511595739,1.698e-06,11.5211,3553.0,0.468001352828899,False
ENSG00000239521,GATS,cad,0.125623838058955,0.0011380499680266,0.034387939077246195,1.698e-06,18.5494,3445.0,0.195564727519904,False
ENSG00000008513,ST3GAL1,cad,0.16151056598296,0.000200560168849,0.009712275107331277,5.57e-05,29.0397,7228.0,0.742255595115182,False
ENSG00000066777,ARFGEF1,cad,-0.440462618834966,0.0001556870610292,0.008100695909508694,0.000146,8.4004,4619.0,0.274577779108793,False
ENSG00000104497,SNX16,cad,0.044744154613088,9.08574933437649e-05,0.005463737704233862,3.404e-05,92.5098,5603.0,0.87381104158605,True
ENSG00000156170,NDUFAF6,cad,0.257351544443529,0.0001059510011834,0.006193701356031985,3.528e-07,19.5124,6525.0,0.457645400134072,False
ENSG00000164941,INTS8,cad,-0.142428626048979,0.0002889614517624,0.012809460367703007,3.528e-07,25.3699,6535.0,0.12160609709307,False
ENSG00000173334,TRIB1,cad,0.502126880433158,5.41305257623036e-05,0.0035939240023089626,7.669999999999999e-23,7.5952,5826.0,1.04051737330278e-07,False
ENSG00000175305,CCNE2,cad,-0.36830204778157,0.0008233373520434,0.027518972588913,3.528e-07,9.376,6509.0,0.0875760032961347,False
ENSG00000175445,LPL,cad,-0.212651654467808,2.55872550000055e-13,4.171575473500896e-10,5.15e-14,59.4384,8201.0,0.001311349673702,False
ENSG00000253878,RP11-347C18.3,cad,0.269576264584738,0.000132680845121,0.007237271525875216,3.528e-07,5.2291,6441.0,0.251999753063917,False
ENSG00000106771,TMEM245,cad,-0.0676904212393575,0.0016730747221523,0.04463459163298309,0.0002571,48.2876,6954.0,0.0518854125450858,False
ENSG00000107175,CREB3,cad,-0.362333989855088,0.0011719761537072,0.03488114828264857,0.0001172,9.0883,4305.0,0.297674500617766,False
ENSG00000107185,RGP1,cad,-0.095237229307417,0.0015891292821006,0.043100358514347695,0.0001172,33.5285,4313.0,0.284817152690946,False
ENSG00000119401,TRIM32,cad,-0.17956011997248,0.0006738585313537,0.02388291360036918,8.979e-06,20.1857,5436.0,0.262234985051397,False
ENSG00000137076,TLN1,cad,-0.605928906138579,0.0011719761537072,0.03488114828264857,0.0001172,5.4239,4280.0,0.328422545955521,False
ENSG00000148396,SEC16A,cad,0.0787618910648279,0.0012462839640072,0.035856322752701265,1.09e-05,34.7373,4711.0,0.24695691884673,False
ENSG00000165688,PMPCA,cad,-0.507129687116319,0.001687455928392,0.04477403406382607,1.09e-05,6.2712,4861.0,0.165508596642272,False
ENSG00000183784,C9orf66,cad,-0.182206529411687,0.0001509668025007,0.007939555172375523,0.0001075,21.063,5027.0,0.765592912918236,False
ENSG00000259953,RP11-4O1.2,cad,-0.0437230564819968,0.0002155994669547,0.010042828503575598,3.361e-05,37.6551,6179.0,0.64856810674661,False
ENSG00000076685,NT5C2,cad,-0.275565380360301,9.33402317743813e-14,1.711976526031871e-10,4.67e-15,42.5896,4379.0,0.100938852877249,False
ENSG00000079393,DUSP13,cad,0.73574005478701,2.01557987930418e-05,0.0016803752027858088,1.866e-05,5.8325,3556.0,0.872879144250486,True
ENSG00000107779,BMPR1A,cad,-0.22037680189226,4.38482803817187e-05,0.0030784010432581745,3.928e-05,11.5292,4912.0,0.909761693477387,True
ENSG00000107798,LIPA,cad,0.071002362638286,5.37019236017436e-08,1.2507433730291807e-05,2.4340000000000002e-21,136.7235,6418.0,0.998932758088505,True
ENSG00000107954,NEURL,cad,0.65533822281155,0.0017884285334477,0.04668650526128056,4.67e-15,5.6621,4623.0,3.60407624440897e-05,False
ENSG00000107960,OBFC1,cad,0.175204581774723,3.7459840111134e-06,0.00043971858716053533,8.18e-15,17.6522,4577.0,0.0001118014313518,False
ENSG00000108219,TSPAN14,cad,-0.287677674221678,1.9505512847727e-11,1.4310219500734914e-08,1.724e-11,25.2573,6704.0,0.995904563349378,True
ENSG00000119950,MXI1,cad,0.106980144610034,0.0010354917641616,0.03225853642365851,0.0005698,31.0557,5122.0,0.354192400784294,False
ENSG00000119969,HELLS,cad,0.0792807583607614,0.0017913516296668,0.04668650526128056,1.058e-06,42.8504,5394.0,0.0206440817107241,False
ENSG00000138131,LOXL4,cad,-0.653060411883109,4.84410412635905e-06,0.0005425766400463081,1.675e-06,6.8836,4906.0,0.944391116585441,True
ENSG00000138160,KIF11,cad,-0.415879226907146,0.0001294060676434,0.00713825274635943,1.65e-06,9.3753,5424.0,0.242271444368033,False
ENSG00000138297,TIMM23,cad,-0.543211063185592,0.0019512025101137,0.049704851442531804,0.0003597,8.3231,2831.0,0.369260567981896,False
ENSG00000148842,CNNM2,cad,1.88622481195701,9.85010679950938e-15,2.8906123413840226e-11,4.67e-15,6.1715,4329.0,0.936554980592514,True
ENSG00000151465,CDC123,cad,0.12859434266703,1.61268621258755e-08,4.382026814314282e-06,6.377e-10,29.9047,6977.0,0.917774247428539,True
ENSG00000151929,BAG3,cad,-0.179920148444394,0.0004228059085208,0.016950358185042893,5.054e-05,20.4709,6133.0,0.418094670276292,False
ENSG00000155640,C10orf12,cad,1.026230245538,0.0002068287939289,0.009789673849415322,0.0001347,4.8913,5077.0,0.470610768274195,False
ENSG00000165609,NUDT5,cad,0.106720184055837,1.39744466523859e-05,0.0012352232272919176,6.377e-10,23.8018,6910.0,0.0160831605461602,False
ENSG00000166507,NDST2,cad,0.115817592814677,0.0002509481929884,0.011399884940305863,4.294e-05,34.7696,2905.0,0.614053396210296,False
ENSG00000183049,CAMK1D,cad,0.113589228167576,3.56350857194922e-07,6.703507855924475e-05,6.377e-10,70.4495,7032.0,0.0160831249744452,False
ENSG00000196968,FUT11,cad,0.265370843328282,0.0001946917563925,0.009553719947074307,4.294e-05,14.1995,2840.0,0.656917209968492,False
ENSG00000213277,RP11-332O19.3,cad,-0.704412281638241,3.46767698679861e-14,8.480204071216001e-11,4.67e-15,12.2559,4382.0,0.916142214868887,True
ENSG00000228302,RP11-186N15.3,cad,0.106443437441886,8.23034940754153e-07,0.00013126512701832268,6.377e-10,19.5798,6978.0,0.169568601636406,False
ENSG00000236493,EIF2S2P3,cad,-0.0702710242807533,0.0001219834972281,0.006910671254161819,1.65e-06,20.1081,5360.0,0.508580124737564,False
ENSG00000242288,RP11-464F9.1,cad,0.175126868566442,0.0007736079960381,0.026034747995107892,4.294e-05,9.3863,2667.0,0.326857479081744,False
ENSG00000252118,U6atac,cad,0.444848449253023,3.37062364158611e-07,6.423007882206883e-05,6.377e-10,4.843,6824.0,0.294668151999756,False
ENSG00000260461,RP11-541N10.3,cad,0.252399912480439,2.42560114265347e-06,0.00030419526124918266,4.67e-15,16.6245,4626.0,2.11490208460403e-05,False
ENSG00000085733,CTTN,cad,-0.41760529898491,0.0002272994722406,0.010521025729294397,8.319e-07,10.5085,6061.0,0.094935219220516,False
ENSG00000109917,ZNF259,cad,-0.537565095989957,1.57361291707618e-06,0.00022602920337743508,7.033e-13,10.3599,6420.0,0.0006181612549348,False
ENSG00000109919,MTCH2,cad,-0.792206620498124,8.32337002311436e-06,0.0008034790022970857,1.897e-06,12.125,3637.0,0.902287924015749,True
ENSG00000110063,DCPS,cad,-0.141450540598321,0.0008470119725276,0.02798045452887398,1.999e-07,40.435,6440.0,0.133634223546007,False
ENSG00000110693,SOX6,cad,-1.01989126460609,2.2481892747166e-06,0.00028437656230962646,6.174e-08,6.0766,4411.0,0.68804592881959,False
ENSG00000133789,SWAP70,cad,-0.183343186942835,3.01033253118923e-10,1.424858362262567e-07,6.257e-12,34.7888,5812.0,0.741591865809758,False
ENSG00000133794,ARNTL,cad,-0.0852688390366026,0.001101781164624,0.03354032163595011,9.413e-09,48.5675,5803.0,0.0485806283454256,False
ENSG00000133805,AMPD3,cad,-0.267282438933551,0.0003071481904285,0.0134530907407683,6.257e-12,20.8686,6754.0,7.01127552322396e-06,False
ENSG00000142186,SCYL1,cad,0.903317714894239,5.57049917029061e-05,0.003679211906955248,2.291e-11,7.7878,3450.0,0.0003112213026242,False
ENSG00000149084,HSD17B12,cad,-0.107086530636366,8.22741146578187e-08,1.8018031110062293e-05,1.03e-08,84.298,6685.0,0.0047794982895765,False
ENSG00000149243,KLHL35,cad,-0.101391676153992,7.98755391030117e-06,0.0007877514653844942,4.758e-11,46.4377,4603.0,0.0066041408969316,False
ENSG00000150455,TIRAP,cad,0.404516424911967,0.0009993925746165,0.031809299885787214,1.999e-07,12.3857,6478.0,0.0576077593180233,False
ENSG00000150764,DIXDC1,cad,-0.127015744071495,0.0002402702157366,0.01102933556699659,7.75e-07,28.4599,5079.0,0.126785130745657,False
ENSG00000158555,GDPD5,cad,0.0735319824341974,0.0001369796266344,0.007444081709653894,4.758e-11,75.6982,4568.0,4.35484460907026e-06,False
ENSG00000160584,SIK3,cad,0.550425187996346,2.7836962555761e-05,0.0021273528728160476,7.033e-13,14.229,6584.0,3.4593802982414e-06,False
ENSG00000166471,TMEM41B,cad,0.0444809789074796,0.0016958973908577,0.04491679136472028,6.257e-12,51.0335,5669.0,2.6546682301176e-07,False
ENSG00000166689,PLEKHA7,cad,0.192959430401698,1.32501786753562e-05,0.0011854870225823265,6.174e-08,23.7072,4631.0,0.147952710527538,False
ENSG00000168496,FEN1,cad,0.714058749296166,0.0015932327100873,0.04313192537843349,4.149e-05,5.4455,4348.0,0.167227067464206,False
ENSG00000170145,SIK2,cad,0.19229635144664,4.63543743832003e-06,0.0005313732307224204,7.75e-07,26.1288,4953.0,0.856181632187796,True
ENSG00000170903,MSANTD4,cad,0.177049887830019,0.0011895279103263,0.035118597642289334,1.131e-05,17.0194,5078.0,0.190582025603788,False
ENSG00000172977,KAT5,cad,-0.486989743478488,0.0007092845199354,0.02469994199866407,2.291e-11,6.9461,3400.0,0.000157502522511,False
ENSG00000173039,RELA,cad,-1.40118949684913,4.07934551296044e-07,7.482029588958567e-05,2.291e-11,5.9087,3435.0,0.0631785750435192,False
ENSG00000173327,MAP3K11,cad,0.0889318021551325,6.33424836662398e-05,0.004094380012487827,2.291e-11,59.0038,3447.0,0.0003872182081373,False
ENSG00000173338,KCNK7,cad,0.249019795361677,2.64049607341193e-06,0.0003255798225644811,2.291e-11,21.9244,3462.0,0.005995725137413,False
ENSG00000174744,BRMS1,cad,0.921857958572417,8.14816091171014e-05,0.005023443909979954,2.291e-11,7.5205,3129.0,0.0002516944549691,False
ENSG00000175220,ARHGAP1,cad,0.422413730112309,0.0001959837595631,0.009553719947074307,3.015e-06,13.3717,3227.0,0.480937649970164,False
ENSG00000175602,CCDC85B,cad,0.624878011748656,0.0011817727163259,0.0350306082154544,2.291e-11,6.8239,3354.0,2.45309133223618e-05,False
ENSG00000176973,FAM89B,cad,-0.293444602984599,0.0001323554897865,0.007237271525875216,2.291e-11,27.1891,3476.0,0.0002243354425758,False
ENSG00000177963,RIC8A,cad,-0.168175197002956,4.87503845110966e-05,0.0033403593926131774,8.347e-06,27.9039,3064.0,0.889472442278656,True
ENSG00000181264,TMEM136,cad,0.729149092009567,3.01389645416632e-05,0.0022678411626657724,1.142e-06,5.7312,5481.0,0.866319231849221,True
ENSG00000182934,SRPR,cad,-0.377588772268468,0.0002748369905628,0.012306696307624663,1.999e-07,9.9468,6464.0,0.175280004912702,False
ENSG00000185627,PSMD13,cad,-0.1019555901754,0.0001715674338407,0.008710757635794434,8.347e-06,43.5224,3131.0,0.602862363463141,False
ENSG00000196914,ARHGEF12,cad,0.744621290286039,5.59165988721475e-05,0.003679211906955248,1.142e-06,6.5497,5650.0,0.550101403955476,False
ENSG00000197136,PCNXL3,cad,0.21809830282241,4.69777471449456e-05,0.0032824023040846986,2.291e-11,17.2119,3436.0,0.0003668903581553,False
ENSG00000205869,KRTAP5-1,cad,-0.555368605959426,0.0007326794862781,0.025118238556445238,0.0002549,6.3952,6481.0,0.394758466922121,False
ENSG00000213445,SIPA1,cad,0.368467698268603,3.18841056970285e-05,0.0023802418734212853,2.291e-11,18.8876,3447.0,0.0003011016452363,False
ENSG00000246889,AP000487.5,cad,-0.379414119776061,2.72569946963114e-06,0.00033328490264914764,8.319e-07,7.6992,6028.0,0.93370368573713,True
ENSG00000248712,CCDC153,cad,0.373465705921121,0.0015750194240639,0.042796777794980756,2.875e-07,11.1574,4845.0,0.0224275405199068,False
ENSG00000255561,FDXACB1,cad,-0.733588361378725,1.88269133338936e-06,0.0002557845364335378,7.75e-07,5.821,5053.0,0.536262797331692,False
ENSG00000256269,HMBS,cad,0.111875813418936,1.14800597247256e-06,0.00018112571649559004,2.875e-07,45.6633,4898.0,0.88614085752495,True
ENSG00000258659,TRIM34,cad,1.23644187683948,0.0010210132635122,0.03214877170711269,5.609e-13,7.01,8236.0,2.44608322620784e-05,False
ENSG00000065970,FOXJ2,cad,-0.102840739772181,0.0018409831478571,0.0477256991669739,0.0003748,32.8858,4812.0,0.253416039121091,False
ENSG00000073060,SCARB1,cad,-0.131795204156599,1.25333727037787e-08,3.7531056669907115e-06,1.914e-18,40.2763,6523.0,4.84088958467885e-06,False
ENSG00000076067,RBMS2,cad,-0.0437377755668524,0.0008581206663936,0.02798045452887398,4.918e-09,73.0626,3064.0,0.0009271609672811,False
ENSG00000078246,TULP3,cad,0.489975190669243,0.0005620931915141,0.02109358925597542,4.943e-06,8.6299,6218.0,0.240198761051574,False
ENSG00000084112,SSH1,cad,0.128045539033139,0.0007652164476681,0.025811542383066734,3.311e-06,29.4703,5989.0,0.322837178528535,False
ENSG00000089022,MAPKAPK5,cad,-0.356154441554387,4.14555867972766e-08,9.910054050576338e-06,3.715e-27,25.2525,2660.0,2.94586727948917e-16,False
ENSG00000089248,ERP29,cad,0.468735406206447,6.14141463012331e-08,1.4080152635593645e-05,3.715e-27,15.3892,2797.0,1.47588563123424e-16,False
ENSG00000090612,ZNF268,cad,0.230801330583725,4.8945496450067e-05,0.0033403593926131774,1.958e-05,18.223,2320.0,0.867457634253687,True
ENSG00000110944,IL23A,cad,-0.690587357830713,0.0016151704280877,0.043405486614159015,1.948e-07,8.2673,3326.0,0.0585213763880548,False
ENSG00000111252,SH2B3,cad,0.285529747739468,8.3520958552085e-09,2.607453244329241e-06,3.715e-27,23.8731,2879.0,3.69105829482539e-15,False
ENSG00000111271,ACAD10,cad,-0.57264172479638,6.57973247462932e-06,0.0006847121602853618,3.715e-27,10.0367,2697.0,5.90369768031422e-15,False
ENSG00000111300,NAA25,cad,-0.438411596530095,7.38909789936422e-08,1.6427308102632e-05,3.715e-27,21.1804,2934.0,1.63444058803899e-16,False
ENSG00000111424,VDR,cad,-0.180160354430799,0.0018890508712025,0.048628146373954885,4.614e-05,15.7536,6147.0,0.140968090006753,False
ENSG00000111674,ENO2,cad,-0.521738013901368,0.0003102862731493,0.013550090731903806,6.152e-10,6.512,5234.0,0.0094729929458211,False
ENSG00000119242,CCDC92,cad,-0.180599055979531,0.0001916852693944,0.00950451820002756,1.914e-18,27.2028,5642.0,2.8116287594464696e-11,False
ENSG00000126838,PZP,cad,-0.0486734461471672,0.0017150691104691,0.04526116737034731,0.0003213,67.6992,4933.0,0.0030640029524157,False
ENSG00000135100,HNF1A,cad,0.299610101891906,0.0001870828695082,0.009336962395557206,1.26e-18,11.6283,5309.0,3.69736613201974e-11,False
ENSG00000135473,PAN2,cad,-0.547368546650973,0.0013987190561874,0.03879660625980665,1.948e-07,11.5474,3364.0,0.0908481483603465,False
ENSG00000136040,PLXNC1,cad,-0.251340646465602,0.0006794812187847,0.023991950051663154,1.056e-12,20.992,6649.0,3.89145655874061e-07,False
ENSG00000139146,FAM60A,cad,-0.407395955769774,0.001812179264056,0.04706213511768795,4.566e-06,6.1251,7422.0,0.243162627990697,False
ENSG00000139323,POC1B,cad,-0.17936152577337,2.31756606151584e-07,4.7895277212143555e-05,8.643e-15,32.7818,3957.0,5.96415061803143e-06,False
ENSG00000139567,ACVRL1,cad,-0.136360469929359,0.0001087773906899,0.006333693069813106,2.734e-06,34.8615,6358.0,0.745951595613091,False
ENSG00000157895,C12orf43,cad,0.150830484422113,6.72552007022706e-10,2.902457529130637e-07,1.26e-18,38.2285,5290.0,2.46033274913281e-06,False
ENSG00000165685,TMEM52B,cad,0.482189979867551,0.0003225384549119,0.013878612166927592,0.0003213,6.7342,6144.0,0.447767779158481,False
ENSG00000166986,MARS,cad,0.171096728982486,0.0019127966740286,0.048896281529654445,4.918e-09,12.5638,3920.0,0.001699761401862,False
ENSG00000170581,STAT2,cad,0.26519831313502,0.0013987190561874,0.03879660625980665,1.948e-07,23.8338,3317.0,0.0564778610289507,False
ENSG00000176422,SPRYD4,cad,-0.0611290196361432,0.0007291467762286,0.02511448508826819,4.918e-09,75.3583,3180.0,0.013331047014718,False
ENSG00000179195,ZNF664,cad,0.199372950631207,8.97817529863383e-05,0.005421266096989883,1.914e-18,20.8709,5854.0,4.5298257488774894e-11,False
ENSG00000179295,PTPN11,cad,-0.396583247288328,5.93376845198579e-06,0.0006263754280286871,3.715e-27,10.6521,3244.0,5.09338114750393e-16,False
ENSG00000182379,NXPH4,cad,-0.715124140407164,0.0005761019200729,0.021256141914567334,4.918e-09,4.8315,3316.0,0.0198381070157284,False
ENSG00000184752,NDUFA12,cad,0.107505191105622,2.51516460117976e-06,0.000312754323670429,1.056e-12,91.2159,7330.0,1.10635967601108e-09,False
ENSG00000185482,STAC3,cad,-0.33977592590535,0.0002912612169763,0.012872517580401354,4.918e-09,11.5566,3357.0,0.0096655745112731,False
ENSG00000196387,ZNF140,cad,0.348101183921999,0.001180336205352,0.0350306082154544,1.958e-05,12.8697,2474.0,0.249606814996499,False
ENSG00000198270,TMEM116,cad,-0.144647161761283,3.00253722891334e-07,5.874163834646059e-05,3.715e-27,48.6163,2675.0,1.02665943368996e-16,False
ENSG00000198324,FAM109A,cad,-0.43402693717075,2.6167849372106198e-11,1.74527660834961e-08,3.715e-27,16.3048,2972.0,2.44691275061939e-13,False
ENSG00000198353,HOXC4,cad,-0.441811174830815,5.0503332799737194e-11,3.221893052915408e-08,9.28e-13,16.7208,4709.0,0.934922048754275,True
ENSG00000204842,ATXN2,cad,0.662102009625882,0.0012128149926955,0.035377501412971434,3.715e-27,8.6284,2761.0,9.68573813151373e-14,False
ENSG00000212694,AC084018.1,cad,-0.0658886052588126,0.0018734780698546,0.04839708401228265,1.26e-18,52.1485,4882.0,7.7854899844018e-13,False
ENSG00000226469,ADAM1B,cad,-0.165652789201774,2.41232584562769e-07,4.91611904623543e-05,3.715e-27,15.5292,2527.0,3.6044162290357005e-16,False
ENSG00000229186,ADAM1A,cad,0.144194090422602,9.05861231280647e-09,2.769104551371028e-06,3.715e-27,29.2675,2571.0,1.0434531328582102e-15,False
ENSG00000234608,MAPKAPK5-AS1,cad,-0.150754987120081,1.33270298038454e-08,3.910950166236471e-06,3.715e-27,37.8137,2706.0,6.86194842288888e-16,False
ENSG00000250654,RP11-834C11.7,cad,-0.258746863793181,3.5753959402488e-05,0.002584324366072445,9.28e-13,9.483,4712.0,2.60233899887454e-05,False
ENSG00000255748,AC226150.4,cad,-0.204076224097569,0.0004770306522932,0.0186156137263248,1.958e-05,7.9463,2282.0,0.565446657343128,False
