set,source,term_id,term_name,p_value_gSCS,query_size,term_size,n_intersect,genes
all76,GO:MF,GO:0004721,phosphoprotein phosphatase activity,1.0,50,181,1,NTAN1
all76,GO:MF,GO:0004720,protein-lysine 6-oxidase activity,1.0,50,5,1,LRRC41
all76,GO:MF,GO:0004711,ribosomal protein S6 kinase activity,1.0,50,244,1,Metazoa_SRP
all76,GO:MF,GO:0004697,diacylglycerol-dependent serine/threonine kinase activity,1.0,50,17,1,GIT1
all76,GO:MF,GO:0004694,eukaryotic translation initiation factor 2alpha kinase activity,1.0,50,244,1,Metazoa_SRP
all76,GO:MF,GO:0004679,AMP-activated protein kinase activity,1.0,50,247,1,Metazoa_SRP
all76,GO:MF,GO:0004677,DNA-dependent protein kinase activity,1.0,50,245,1,Metazoa_SRP
all76,GO:MF,GO:0004676,3-phosphoinositide-dependent protein kinase activity,1.0,50,244,1,Metazoa_SRP
all76,GO:MF,GO:0004675,transmembrane receptor protein serine/threonine kinase activity,1.0,50,18,1,RP1-159A19.4
all76,GO:MF,GO:0004674,protein serine/threonine kinase activity,1.0,50,440,3,GIT1;Metazoa_SRP;RP1-159A19.4
all76,GO:MF,GO:0004672,protein kinase activity,1.0,50,589,3,GIT1;Metazoa_SRP;RP1-159A19.4
all76,GO:MF,GO:0004418,hydroxymethylbilane synthase activity,1.0,50,1,1,RP11-98D18.9
all76,GO:MF,GO:0004386,helicase activity,1.0,50,162,1,PHBP9
all76,GO:MF,GO:0004303,estradiol 17-beta-dehydrogenase [NAD(P)+] activity,1.0,50,20,1,RP11-464F9.9
all76,GO:MF,GO:0004143,ATP-dependent diacylglycerol kinase activity,1.0,50,11,1,GIT1
all76,GO:MF,GO:0005242,inward rectifier potassium channel activity,1.0,50,28,1,RP11-464F9.1
all76,GO:MF,GO:0005216,monoatomic ion channel activity,1.0,50,449,1,RP11-464F9.1
all76,GO:MF,GO:0005215,transporter activity,1.0,50,1256,1,RP11-464F9.1
all76,GO:MF,GO:0005161,platelet-derived growth factor receptor binding,1.0,50,14,1,KRT8P46
all76,GO:MF,GO:0005102,signaling receptor binding,1.0,50,1346,3,DUSP13;GIT1;KRT8P46
all76,GO:MF,GO:0005096,GTPase activator activity,1.0,50,275,1,KCNJ11
all76,GO:MF,GO:0005085,guanyl-nucleotide exchange factor activity,1.0,50,238,1,DGKQ
all76,GO:MF,GO:0005026,"transforming growth factor beta receptor activity, type II",1.0,50,12,1,RP1-159A19.4
all76,GO:MF,GO:0005025,"transforming growth factor beta receptor activity, type I",1.0,50,12,1,RP1-159A19.4
all76,GO:MF,GO:0005024,transforming growth factor beta receptor activity,1.0,50,16,1,RP1-159A19.4
all76,GO:MF,GO:0004888,transmembrane signaling receptor activity,1.0,50,1283,1,RP1-159A19.4
all76,GO:MF,GO:0004860,protein kinase inhibitor activity,1.0,50,87,1,NRBF2
all76,GO:MF,GO:0004857,enzyme inhibitor activity,1.0,50,428,2,BLOC1S2;NRBF2
all76,GO:MF,GO:0004842,ubiquitin-protein transferase activity,1.0,50,448,1,ZNF34
all76,GO:MF,GO:0004806,triacylglycerol lipase activity,1.0,50,24,1,ZNF236
all76,GO:MF,GO:0004771,sterol ester esterase activity,1.0,50,8,1,U6
all76,GO:MF,GO:0008094,"ATP-dependent activity, acting on DNA",1.0,50,120,2,PHBP9;PTPRN
all76,GO:MF,GO:0008092,cytoskeletal protein binding,1.0,50,996,5,KCNJ11;MED27;NRBF2;NTAN1;RP11-464F9.1
all76,GO:MF,GO:0008083,growth factor activity,1.0,50,162,1,KRT8P46
all76,GO:MF,GO:0008047,enzyme activator activity,1.0,50,632,2,GIT1;KCNJ11
all76,GO:MF,GO:0005543,phospholipid binding,1.0,50,489,1,AC002116.7
all76,GO:MF,GO:0005539,glycosaminoglycan binding,1.0,50,243,1,RP11-464F9.9
all76,GO:MF,GO:0005525,GTP binding,1.0,50,388,2,ARL13B;DGKQ
all76,GO:MF,GO:0005524,ATP binding,1.0,50,1504,8,DGKQ;GIT1;Metazoa_SRP;PHBP9;PTPRN;RP1-159A19.4;RP11-464F9.1;THAP8
all76,GO:MF,GO:0005518,collagen binding,1.0,50,72,1,RP11-464F9.9
all76,GO:MF,GO:0005507,copper ion binding,1.0,50,60,1,LRRC41
all76,GO:MF,GO:0005488,binding,1.0,50,18447,48,AC002116.7;ARG1;ARL13B;BLOC1S2;BMPR1A;C18orf8;C6orf106;CTD-2037K23.2;DAGLB;DCAF16;DGKQ;DUSP13;FAM184A;GIT1;HERPUD2;HSD17B12;KCNJ11;KDM5A;KRT8P46;LRIG1;LRRC41;MAST4-AS1;MED23;MED27;Metazoa_SRP;NRBF2;NTAN1;PARVA;PDGFC;PHBP9;PTPRN;RC3H2;RP1-159A19.4;RP11-464F9.1;RP11-464F9.9;RP11-856B14.1;RP11-98D18.9;RP4-756G23.5;SAP130;SH3BGRL3;SNX16;SPDYE2;THAP8;TSPAN14;YTHDF2;ZBTB6;ZNF236;ZNF34
all76,GO:MF,GO:0005267,potassium channel activity,1.0,50,126,1,RP11-464F9.1
all76,GO:MF,GO:0005261,monoatomic cation channel activity,1.0,50,343,1,RP11-464F9.1
all76,GO:MF,GO:0005249,voltage-gated potassium channel activity,1.0,50,99,1,RP11-464F9.1
all76,GO:MF,GO:0005244,voltage-gated monoatomic ion channel activity,1.0,50,173,1,RP11-464F9.1
all76,GO:MF,GO:0016229,steroid dehydrogenase activity,1.0,50,37,1,RP11-464F9.9
all76,GO:MF,GO:0015631,tubulin binding,1.0,50,389,2,KCNJ11;MED27
all76,GO:MF,GO:0015399,primary active transmembrane transporter activity,1.0,50,166,1,RP11-464F9.1
all76,GO:MF,GO:0015276,ligand-gated monoatomic ion channel activity,1.0,50,187,1,RP11-464F9.1
all76,GO:MF,GO:0015272,ATP-activated inward rectifier potassium channel activity,1.0,50,6,1,RP11-464F9.1
all76,GO:MF,GO:0015267,channel activity,1.0,50,512,1,RP11-464F9.1
all76,GO:MF,GO:0015079,potassium ion transmembrane transporter activity,1.0,50,163,1,RP11-464F9.1
all76,GO:MF,GO:0015075,monoatomic ion transmembrane transporter activity,1.0,50,770,1,RP11-464F9.1
all76,GO:MF,GO:0009378,four-way junction helicase activity,1.0,50,52,1,PHBP9
all76,GO:MF,GO:0008418,protein-N-terminal asparagine amidohydrolase activity,1.0,50,2,1,PARVA
all76,GO:MF,GO:0008324,monoatomic cation transmembrane transporter activity,1.0,50,656,1,RP11-464F9.1
all76,GO:MF,GO:0008289,lipid binding,1.0,50,854,1,AC002116.7
all76,GO:MF,GO:0008270,zinc ion binding,1.0,50,2168,11,BLOC1S2;DAGLB;GIT1;HERPUD2;HSD17B12;KCNJ11;PHBP9;RP11-856B14.1;SAP130;SPDYE2;ZNF34
all76,GO:MF,GO:0008201,heparin binding,1.0,50,171,1,RP11-464F9.9
all76,GO:MF,GO:0008195,phosphatidate phosphatase activity,1.0,50,14,1,CDC123
all76,GO:MF,GO:0008134,transcription factor binding,1.0,50,597,4,DUSP13;GIT1;NTAN1;PHBP9
all76,GO:MF,GO:0016765,"transferase activity, transferring alkyl or aryl (other than methyl) groups",1.0,50,62,1,RP11-98D18.9
all76,GO:MF,GO:0016755,aminoacyltransferase activity,1.0,50,496,1,ZNF34
all76,GO:MF,GO:0016746,acyltransferase activity,1.0,50,731,1,ZNF34
all76,GO:MF,GO:0016740,transferase activity,1.0,50,2331,5,GIT1;Metazoa_SRP;RP1-159A19.4;RP11-98D18.9;ZNF34
all76,GO:MF,GO:0016706,2-oxoglutarate-dependent dioxygenase activity,1.0,50,60,1,BLOC1S2
all76,GO:MF,GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",1.0,50,178,1,BLOC1S2
